service_id,date,exception_type
948,20210604,1
948,20210608,1
948,20210609,1
948,20210611,1
948,20210615,1
948,20210616,1
948,20210618,1
948,20210622,1
948,20210623,1
948,20210625,1
948,20210629,1
948,20210630,1
948,20210702,1
948,20210706,1
948,20210707,1
948,20210709,1
948,20210713,1
948,20210714,1
948,20210716,1
948,20210720,1
948,20210721,1
948,20210723,1
948,20210727,1
948,20210728,1
948,20210730,1
948,20210803,1
948,20210804,1
948,20210806,1
949,20210315,1
949,20210317,1
949,20210322,1
949,20210324,1
949,20210326,1
949,20210328,1
949,20210329,1
949,20210331,1
949,20210402,1
949,20210405,1
949,20210407,1
949,20210409,1
949,20210410,1
949,20210411,1
949,20210412,1
949,20210414,1
949,20210416,1
949,20210417,1
949,20210418,1
949,20210419,1
949,20210421,1
949,20210423,1
949,20210424,1
949,20210425,1
949,20210426,1
949,20210427,1
949,20210428,1
949,20210430,1
949,20210501,1
949,20210502,1
949,20210503,1
949,20210505,1
949,20210507,1
949,20210508,1
949,20210509,1
949,20210510,1
949,20210512,1
949,20210513,1
949,20210514,1
949,20210515,1
949,20210516,1
949,20210517,1
949,20210519,1
949,20210521,1
949,20210522,1
949,20210523,1
949,20210524,1
949,20210526,1
949,20210528,1
949,20210529,1
949,20210530,1
949,20210531,1
949,20210602,1
949,20210604,1
949,20210605,1
949,20210606,1
949,20210607,1
949,20210609,1
949,20210611,1
949,20210612,1
949,20210613,1
949,20210614,1
949,20210616,1
949,20210618,1
949,20210619,1
949,20210620,1
949,20210621,1
949,20210623,1
949,20210625,1
949,20210626,1
949,20210627,1
949,20210628,1
949,20210630,1
949,20210702,1
949,20210703,1
949,20210704,1
949,20210705,1
949,20210707,1
949,20210709,1
949,20210710,1
949,20210711,1
949,20210712,1
949,20210714,1
949,20210716,1
949,20210717,1
949,20210718,1
949,20210719,1
949,20210721,1
949,20210723,1
949,20210724,1
949,20210725,1
949,20210726,1
949,20210728,1
949,20210730,1
949,20210731,1
949,20210801,1
949,20210802,1
949,20210804,1
949,20210806,1
949,20210807,1
949,20210808,1
950,20210315,1
950,20210317,1
950,20210322,1
950,20210324,1
950,20210325,1
950,20210405,1
950,20210407,1
950,20210408,1
950,20210410,1
950,20210411,1
950,20210412,1
950,20210414,1
950,20210415,1
950,20210417,1
950,20210418,1
950,20210419,1
950,20210421,1
950,20210422,1
950,20210424,1
950,20210425,1
950,20210426,1
950,20210427,1
950,20210428,1
950,20210429,1
950,20210501,1
950,20210502,1
950,20210503,1
950,20210505,1
950,20210506,1
950,20210508,1
950,20210509,1
950,20210510,1
950,20210512,1
950,20210513,1
950,20210515,1
950,20210516,1
950,20210517,1
950,20210519,1
950,20210520,1
950,20210522,1
950,20210523,1
950,20210524,1
950,20210526,1
950,20210527,1
950,20210529,1
950,20210530,1
950,20210531,1
950,20210602,1
950,20210603,1
950,20210605,1
950,20210606,1
950,20210607,1
950,20210609,1
950,20210610,1
950,20210612,1
950,20210613,1
950,20210614,1
950,20210616,1
950,20210617,1
950,20210619,1
950,20210620,1
950,20210621,1
950,20210623,1
950,20210624,1
950,20210626,1
950,20210627,1
950,20210628,1
950,20210630,1
950,20210701,1
950,20210703,1
950,20210704,1
950,20210705,1
950,20210707,1
950,20210708,1
950,20210710,1
950,20210711,1
950,20210712,1
950,20210714,1
950,20210715,1
950,20210717,1
950,20210718,1
950,20210719,1
950,20210721,1
950,20210722,1
950,20210724,1
950,20210725,1
950,20210726,1
950,20210728,1
950,20210729,1
950,20210731,1
950,20210801,1
950,20210802,1
950,20210804,1
950,20210805,1
950,20210807,1
950,20210808,1
951,20210315,1
951,20210317,1
951,20210322,1
951,20210324,1
951,20210325,1
951,20210329,1
951,20210331,1
951,20210412,1
951,20210419,1
951,20210426,1
951,20210503,1
951,20210510,1
951,20210517,1
951,20210531,1
951,20210607,1
951,20210614,1
951,20210621,1
951,20210628,1
951,20210705,1
951,20210712,1
951,20210719,1
951,20210726,1
951,20210802,1
952,20210315,1
952,20210317,1
952,20210322,1
952,20210324,1
952,20210325,1
952,20210329,1
952,20210331,1
952,20210401,1
952,20210407,1
952,20210408,1
952,20210412,1
952,20210414,1
952,20210415,1
952,20210419,1
952,20210421,1
952,20210422,1
952,20210426,1
952,20210428,1
952,20210429,1
952,20210503,1
952,20210505,1
952,20210506,1
952,20210510,1
952,20210512,1
952,20210517,1
952,20210519,1
952,20210520,1
952,20210526,1
952,20210527,1
952,20210531,1
952,20210602,1
952,20210603,1
952,20210607,1
952,20210609,1
952,20210610,1
952,20210614,1
952,20210616,1
952,20210617,1
952,20210621,1
952,20210623,1
952,20210624,1
952,20210628,1
952,20210630,1
952,20210701,1
952,20210705,1
952,20210707,1
952,20210708,1
952,20210712,1
952,20210714,1
952,20210715,1
952,20210719,1
952,20210721,1
952,20210722,1
952,20210726,1
952,20210728,1
952,20210729,1
952,20210802,1
952,20210804,1
952,20210805,1
953,20210315,1
953,20210317,1
953,20210322,1
953,20210324,1
953,20210325,1
953,20210326,1
953,20210329,1
953,20210331,1
953,20210401,1
953,20210402,1
953,20210409,1
953,20210410,1
953,20210416,1
953,20210417,1
953,20210423,1
953,20210424,1
953,20210427,1
953,20210430,1
953,20210501,1
953,20210507,1
953,20210508,1
953,20210513,1
953,20210514,1
953,20210515,1
953,20210521,1
953,20210522,1
953,20210524,1
953,20210528,1
953,20210529,1
953,20210604,1
953,20210605,1
953,20210611,1
953,20210612,1
953,20210618,1
953,20210619,1
953,20210625,1
953,20210626,1
953,20210702,1
953,20210703,1
953,20210709,1
953,20210710,1
953,20210716,1
953,20210717,1
953,20210723,1
953,20210724,1
953,20210730,1
953,20210731,1
953,20210806,1
953,20210807,1
954,20210315,1
954,20210317,1
954,20210322,1
954,20210323,1
954,20210324,1
954,20210329,1
954,20210330,1
954,20210331,1
955,20210315,1
955,20210317,1
955,20210322,1
955,20210323,1
955,20210324,1
955,20210329,1
955,20210330,1
955,20210331,1
955,20210403,1
955,20210410,1
955,20210417,1
955,20210424,1
955,20210427,1
955,20210501,1
955,20210508,1
955,20210513,1
955,20210515,1
955,20210522,1
955,20210524,1
955,20210529,1
955,20210605,1
955,20210612,1
955,20210619,1
955,20210626,1
955,20210703,1
955,20210710,1
955,20210717,1
955,20210724,1
955,20210731,1
955,20210807,1
956,20210315,1
956,20210317,1
956,20210322,1
956,20210323,1
956,20210324,1
956,20210329,1
956,20210330,1
956,20210331,1
956,20210401,1
956,20210406,1
956,20210407,1
956,20210408,1
956,20210410,1
956,20210412,1
956,20210413,1
956,20210414,1
956,20210415,1
956,20210417,1
956,20210419,1
956,20210420,1
956,20210421,1
956,20210422,1
956,20210424,1
956,20210426,1
956,20210427,1
956,20210428,1
956,20210429,1
956,20210501,1
956,20210503,1
956,20210504,1
956,20210505,1
956,20210506,1
956,20210508,1
956,20210510,1
956,20210511,1
956,20210512,1
956,20210513,1
956,20210515,1
956,20210517,1
956,20210518,1
956,20210519,1
956,20210520,1
956,20210522,1
956,20210524,1
956,20210525,1
956,20210526,1
956,20210527,1
956,20210529,1
956,20210531,1
956,20210601,1
956,20210602,1
956,20210603,1
956,20210605,1
956,20210607,1
956,20210608,1
956,20210609,1
956,20210610,1
956,20210612,1
956,20210614,1
956,20210615,1
956,20210616,1
956,20210617,1
956,20210619,1
956,20210621,1
956,20210622,1
956,20210623,1
956,20210624,1
956,20210626,1
956,20210628,1
956,20210629,1
956,20210630,1
956,20210701,1
956,20210703,1
956,20210705,1
956,20210706,1
956,20210707,1
956,20210708,1
956,20210710,1
956,20210712,1
956,20210713,1
956,20210714,1
956,20210715,1
956,20210717,1
956,20210719,1
956,20210720,1
956,20210721,1
956,20210722,1
956,20210724,1
956,20210726,1
956,20210727,1
956,20210728,1
956,20210729,1
956,20210731,1
956,20210802,1
956,20210803,1
956,20210804,1
956,20210805,1
956,20210807,1
957,20210315,1
957,20210317,1
957,20210322,1
957,20210323,1
957,20210324,1
957,20210325,1
957,20210329,1
957,20210330,1
957,20210331,1
958,20210315,1
958,20210317,1
958,20210321,1
958,20210322,1
958,20210324,1
958,20210329,1
958,20210331,1
959,20210315,1
959,20210317,1
959,20210320,1
959,20210324,1
959,20210331,1
960,20210315,1
960,20210317,1
960,20210320,1
960,20210322,1
960,20210324,1
960,20210327,1
960,20210329,1
960,20210331,1
960,20210403,1
960,20210405,1
960,20210407,1
960,20210410,1
960,20210411,1
960,20210412,1
960,20210414,1
960,20210417,1
960,20210418,1
960,20210419,1
960,20210421,1
960,20210424,1
960,20210425,1
960,20210426,1
960,20210427,1
960,20210428,1
960,20210501,1
960,20210502,1
960,20210503,1
960,20210505,1
960,20210508,1
960,20210509,1
960,20210510,1
960,20210512,1
960,20210513,1
960,20210515,1
960,20210516,1
960,20210517,1
960,20210519,1
960,20210522,1
960,20210523,1
960,20210524,1
960,20210526,1
960,20210529,1
960,20210530,1
960,20210531,1
960,20210602,1
960,20210605,1
960,20210606,1
960,20210607,1
960,20210609,1
960,20210612,1
960,20210613,1
960,20210614,1
960,20210616,1
960,20210619,1
960,20210620,1
960,20210621,1
960,20210623,1
960,20210626,1
960,20210627,1
960,20210628,1
960,20210630,1
960,20210703,1
960,20210704,1
960,20210705,1
960,20210707,1
960,20210710,1
960,20210711,1
960,20210712,1
960,20210714,1
960,20210717,1
960,20210718,1
960,20210719,1
960,20210721,1
960,20210724,1
960,20210725,1
960,20210726,1
960,20210728,1
960,20210731,1
960,20210801,1
960,20210802,1
960,20210804,1
960,20210807,1
960,20210808,1
961,20210315,1
961,20210317,1
961,20210320,1
961,20210322,1
961,20210323,1
961,20210324,1
961,20210327,1
961,20210329,1
961,20210330,1
961,20210407,1
961,20210410,1
961,20210414,1
961,20210417,1
961,20210421,1
961,20210424,1
961,20210427,1
961,20210428,1
961,20210501,1
961,20210505,1
961,20210508,1
961,20210512,1
961,20210513,1
961,20210515,1
961,20210519,1
961,20210522,1
961,20210524,1
961,20210526,1
961,20210529,1
961,20210602,1
961,20210605,1
961,20210609,1
961,20210612,1
961,20210616,1
961,20210619,1
961,20210623,1
961,20210626,1
961,20210630,1
961,20210703,1
961,20210707,1
961,20210710,1
961,20210714,1
961,20210717,1
961,20210721,1
961,20210724,1
961,20210728,1
961,20210731,1
961,20210804,1
961,20210807,1
962,20210315,1
962,20210317,1
962,20210320,1
962,20210321,1
962,20210328,1
962,20210405,1
962,20210410,1
962,20210411,1
962,20210417,1
962,20210418,1
962,20210424,1
962,20210425,1
962,20210427,1
962,20210501,1
962,20210502,1
962,20210508,1
962,20210509,1
962,20210513,1
962,20210515,1
962,20210516,1
962,20210522,1
962,20210523,1
962,20210524,1
962,20210529,1
962,20210530,1
962,20210605,1
962,20210606,1
962,20210612,1
962,20210613,1
962,20210619,1
962,20210620,1
962,20210626,1
962,20210627,1
962,20210703,1
962,20210704,1
962,20210710,1
962,20210711,1
962,20210717,1
962,20210718,1
962,20210724,1
962,20210725,1
962,20210731,1
962,20210801,1
962,20210807,1
962,20210808,1
963,20210315,1
963,20210317,1
963,20210320,1
963,20210321,1
963,20210322,1
963,20210324,1
963,20210326,1
963,20210327,1
963,20210328,1
963,20210329,1
963,20210402,1
963,20210403,1
963,20210404,1
963,20210407,1
963,20210409,1
963,20210410,1
963,20210414,1
963,20210416,1
963,20210417,1
963,20210421,1
963,20210423,1
963,20210424,1
963,20210427,1
963,20210428,1
963,20210430,1
963,20210501,1
963,20210505,1
963,20210507,1
963,20210508,1
963,20210512,1
963,20210513,1
963,20210514,1
963,20210515,1
963,20210519,1
963,20210521,1
963,20210522,1
963,20210524,1
963,20210526,1
963,20210528,1
963,20210529,1
963,20210602,1
963,20210604,1
963,20210605,1
963,20210609,1
963,20210611,1
963,20210612,1
963,20210616,1
963,20210618,1
963,20210619,1
963,20210623,1
963,20210625,1
963,20210626,1
963,20210630,1
963,20210702,1
963,20210703,1
963,20210707,1
963,20210709,1
963,20210710,1
963,20210714,1
963,20210716,1
963,20210717,1
963,20210721,1
963,20210723,1
963,20210724,1
963,20210728,1
963,20210730,1
963,20210731,1
963,20210804,1
963,20210806,1
963,20210807,1
964,20210315,1
964,20210317,1
964,20210319,1
965,20210315,1
965,20210317,1
965,20210319,1
965,20210329,1
965,20210331,1
966,20210315,1
966,20210317,1
966,20210319,1
966,20210329,1
966,20210331,1
966,20210402,1
967,20210315,1
967,20210317,1
967,20210319,1
967,20210322,1
967,20210324,1
967,20210329,1
967,20210331,1
968,20210315,1
968,20210317,1
968,20210319,1
968,20210322,1
968,20210324,1
968,20210329,1
968,20210331,1
968,20210407,1
968,20210414,1
968,20210421,1
968,20210428,1
968,20210505,1
968,20210512,1
968,20210519,1
968,20210526,1
968,20210602,1
968,20210609,1
968,20210616,1
968,20210623,1
968,20210630,1
968,20210707,1
968,20210714,1
968,20210721,1
968,20210728,1
968,20210804,1
969,20210315,1
969,20210317,1
969,20210319,1
969,20210322,1
969,20210324,1
969,20210329,1
969,20210331,1
969,20210407,1
969,20210412,1
969,20210414,1
969,20210419,1
969,20210421,1
969,20210426,1
969,20210428,1
969,20210503,1
969,20210505,1
969,20210510,1
969,20210512,1
969,20210517,1
969,20210519,1
969,20210526,1
969,20210531,1
969,20210602,1
969,20210607,1
969,20210609,1
969,20210614,1
969,20210616,1
969,20210621,1
969,20210623,1
969,20210628,1
969,20210630,1
969,20210705,1
969,20210707,1
969,20210712,1
969,20210714,1
969,20210719,1
969,20210721,1
969,20210726,1
969,20210728,1
969,20210802,1
969,20210804,1
970,20210315,1
970,20210317,1
970,20210319,1
970,20210322,1
970,20210324,1
970,20210326,1
970,20210407,1
970,20210409,1
970,20210412,1
970,20210414,1
970,20210416,1
970,20210419,1
970,20210421,1
970,20210423,1
970,20210426,1
970,20210428,1
970,20210430,1
970,20210503,1
970,20210505,1
970,20210507,1
970,20210510,1
970,20210512,1
970,20210514,1
970,20210517,1
970,20210519,1
970,20210521,1
970,20210526,1
970,20210528,1
970,20210531,1
970,20210602,1
970,20210604,1
970,20210607,1
970,20210609,1
970,20210611,1
970,20210614,1
970,20210616,1
970,20210618,1
970,20210621,1
970,20210623,1
970,20210625,1
970,20210628,1
970,20210630,1
970,20210702,1
970,20210705,1
970,20210707,1
970,20210709,1
970,20210712,1
970,20210714,1
970,20210716,1
970,20210719,1
970,20210721,1
970,20210723,1
970,20210726,1
970,20210728,1
970,20210730,1
970,20210802,1
970,20210804,1
970,20210806,1
971,20210315,1
971,20210317,1
971,20210319,1
971,20210322,1
971,20210324,1
971,20210326,1
971,20210329,1
971,20210402,1
972,20210315,1
972,20210317,1
972,20210319,1
972,20210322,1
972,20210324,1
972,20210326,1
972,20210329,1
972,20210402,1
972,20210409,1
972,20210416,1
972,20210423,1
972,20210430,1
972,20210507,1
972,20210514,1
972,20210521,1
972,20210528,1
972,20210604,1
972,20210611,1
972,20210618,1
972,20210625,1
972,20210702,1
972,20210709,1
972,20210716,1
972,20210723,1
972,20210730,1
972,20210806,1
973,20210315,1
973,20210317,1
973,20210319,1
973,20210322,1
973,20210324,1
973,20210326,1
973,20210329,1
973,20210402,1
973,20210405,1
973,20210408,1
973,20210409,1
973,20210411,1
973,20210415,1
973,20210416,1
973,20210418,1
973,20210422,1
973,20210423,1
973,20210425,1
973,20210429,1
973,20210430,1
973,20210502,1
973,20210506,1
973,20210507,1
973,20210509,1
973,20210514,1
973,20210516,1
973,20210520,1
973,20210521,1
973,20210523,1
973,20210527,1
973,20210528,1
973,20210530,1
973,20210603,1
973,20210604,1
973,20210606,1
973,20210610,1
973,20210611,1
973,20210613,1
973,20210617,1
973,20210618,1
973,20210620,1
973,20210624,1
973,20210625,1
973,20210627,1
973,20210701,1
973,20210702,1
973,20210704,1
973,20210708,1
973,20210709,1
973,20210711,1
973,20210715,1
973,20210716,1
973,20210718,1
973,20210722,1
973,20210723,1
973,20210725,1
973,20210729,1
973,20210730,1
973,20210801,1
973,20210805,1
973,20210806,1
973,20210808,1
974,20210315,1
974,20210317,1
974,20210319,1
974,20210322,1
974,20210324,1
974,20210326,1
974,20210329,1
974,20210331,1
975,20210315,1
975,20210317,1
975,20210319,1
975,20210322,1
975,20210324,1
975,20210326,1
975,20210329,1
975,20210331,1
975,20210409,1
975,20210416,1
975,20210423,1
975,20210430,1
975,20210507,1
975,20210514,1
975,20210521,1
975,20210528,1
975,20210604,1
975,20210611,1
975,20210618,1
975,20210625,1
975,20210702,1
975,20210709,1
975,20210716,1
975,20210723,1
975,20210730,1
975,20210806,1
976,20210315,1
976,20210317,1
976,20210319,1
976,20210322,1
976,20210324,1
976,20210326,1
976,20210329,1
976,20210331,1
976,20210407,1
976,20210409,1
976,20210412,1
976,20210414,1
976,20210416,1
976,20210419,1
976,20210421,1
976,20210423,1
976,20210426,1
976,20210428,1
976,20210430,1
976,20210503,1
976,20210505,1
976,20210507,1
976,20210510,1
976,20210512,1
976,20210514,1
976,20210517,1
976,20210519,1
976,20210521,1
976,20210526,1
976,20210528,1
976,20210531,1
976,20210602,1
976,20210604,1
976,20210607,1
976,20210609,1
976,20210611,1
976,20210614,1
976,20210616,1
976,20210618,1
976,20210621,1
976,20210623,1
976,20210625,1
976,20210628,1
976,20210630,1
976,20210702,1
976,20210705,1
976,20210707,1
976,20210709,1
976,20210712,1
976,20210714,1
976,20210716,1
976,20210719,1
976,20210721,1
976,20210723,1
976,20210726,1
976,20210728,1
976,20210730,1
976,20210802,1
976,20210804,1
976,20210806,1
977,20210315,1
977,20210317,1
977,20210319,1
977,20210322,1
977,20210324,1
977,20210326,1
977,20210329,1
977,20210331,1
977,20210405,1
977,20210407,1
977,20210409,1
977,20210410,1
977,20210411,1
977,20210412,1
977,20210414,1
977,20210416,1
977,20210417,1
977,20210418,1
977,20210419,1
977,20210421,1
977,20210423,1
977,20210424,1
977,20210425,1
977,20210426,1
977,20210427,1
977,20210428,1
977,20210430,1
977,20210501,1
977,20210502,1
977,20210503,1
977,20210505,1
977,20210507,1
977,20210508,1
977,20210509,1
977,20210510,1
977,20210512,1
977,20210513,1
977,20210514,1
977,20210515,1
977,20210516,1
977,20210517,1
977,20210519,1
977,20210521,1
977,20210522,1
977,20210523,1
977,20210524,1
977,20210526,1
977,20210528,1
977,20210529,1
977,20210530,1
977,20210531,1
977,20210602,1
977,20210604,1
977,20210605,1
977,20210606,1
977,20210607,1
977,20210609,1
977,20210611,1
977,20210612,1
977,20210613,1
977,20210614,1
977,20210616,1
977,20210618,1
977,20210619,1
977,20210620,1
977,20210621,1
977,20210623,1
977,20210625,1
977,20210626,1
977,20210627,1
977,20210628,1
977,20210630,1
977,20210702,1
977,20210703,1
977,20210704,1
977,20210705,1
977,20210707,1
977,20210709,1
977,20210710,1
977,20210711,1
977,20210712,1
977,20210714,1
977,20210716,1
977,20210717,1
977,20210718,1
977,20210719,1
977,20210721,1
977,20210723,1
977,20210724,1
977,20210725,1
977,20210726,1
977,20210728,1
977,20210730,1
977,20210731,1
977,20210801,1
977,20210802,1
977,20210804,1
977,20210806,1
977,20210807,1
977,20210808,1
978,20210315,1
978,20210317,1
978,20210319,1
978,20210322,1
978,20210324,1
978,20210326,1
978,20210329,1
978,20210331,1
978,20210402,1
979,20210315,1
979,20210317,1
979,20210319,1
979,20210322,1
979,20210324,1
979,20210326,1
979,20210329,1
979,20210331,1
979,20210402,1
979,20210409,1
979,20210416,1
979,20210423,1
979,20210430,1
979,20210507,1
979,20210514,1
979,20210521,1
979,20210528,1
979,20210604,1
979,20210611,1
979,20210618,1
979,20210625,1
979,20210702,1
979,20210709,1
979,20210716,1
979,20210723,1
979,20210730,1
979,20210806,1
980,20210315,1
980,20210317,1
980,20210319,1
980,20210322,1
980,20210324,1
980,20210326,1
980,20210329,1
980,20210331,1
980,20210402,1
980,20210407,1
980,20210409,1
980,20210414,1
980,20210416,1
980,20210421,1
980,20210423,1
980,20210428,1
980,20210430,1
980,20210505,1
980,20210507,1
980,20210512,1
980,20210514,1
980,20210519,1
980,20210521,1
980,20210526,1
980,20210528,1
980,20210602,1
980,20210604,1
980,20210609,1
980,20210611,1
980,20210616,1
980,20210618,1
980,20210623,1
980,20210625,1
980,20210630,1
980,20210702,1
980,20210707,1
980,20210709,1
980,20210714,1
980,20210716,1
980,20210721,1
980,20210723,1
980,20210728,1
980,20210730,1
980,20210804,1
980,20210806,1
981,20210315,1
981,20210317,1
981,20210319,1
981,20210322,1
981,20210324,1
981,20210326,1
981,20210329,1
981,20210331,1
981,20210402,1
981,20210407,1
981,20210409,1
981,20210412,1
981,20210414,1
981,20210416,1
981,20210419,1
981,20210421,1
981,20210423,1
981,20210426,1
981,20210428,1
981,20210430,1
981,20210503,1
981,20210505,1
981,20210507,1
981,20210510,1
981,20210512,1
981,20210514,1
981,20210517,1
981,20210519,1
981,20210521,1
981,20210526,1
981,20210528,1
981,20210531,1
981,20210602,1
981,20210604,1
981,20210607,1
981,20210609,1
981,20210611,1
981,20210614,1
981,20210616,1
981,20210618,1
981,20210621,1
981,20210623,1
981,20210625,1
981,20210628,1
981,20210630,1
981,20210702,1
981,20210705,1
981,20210707,1
981,20210709,1
981,20210712,1
981,20210714,1
981,20210716,1
981,20210719,1
981,20210721,1
981,20210723,1
981,20210726,1
981,20210728,1
981,20210730,1
981,20210802,1
981,20210804,1
981,20210806,1
982,20210315,1
982,20210317,1
982,20210319,1
982,20210322,1
982,20210324,1
982,20210326,1
982,20210329,1
982,20210331,1
982,20210402,1
982,20210407,1
982,20210409,1
982,20210410,1
982,20210412,1
982,20210414,1
982,20210416,1
982,20210417,1
982,20210419,1
982,20210421,1
982,20210423,1
982,20210424,1
982,20210426,1
982,20210427,1
982,20210428,1
982,20210430,1
982,20210501,1
982,20210503,1
982,20210505,1
982,20210507,1
982,20210508,1
982,20210510,1
982,20210512,1
982,20210513,1
982,20210514,1
982,20210515,1
982,20210517,1
982,20210519,1
982,20210521,1
982,20210522,1
982,20210524,1
982,20210526,1
982,20210528,1
982,20210529,1
982,20210531,1
982,20210602,1
982,20210604,1
982,20210605,1
982,20210607,1
982,20210609,1
982,20210611,1
982,20210612,1
982,20210614,1
982,20210616,1
982,20210618,1
982,20210619,1
982,20210621,1
982,20210623,1
982,20210625,1
982,20210626,1
982,20210628,1
982,20210630,1
982,20210702,1
982,20210703,1
982,20210705,1
982,20210707,1
982,20210709,1
982,20210710,1
982,20210712,1
982,20210714,1
982,20210716,1
982,20210717,1
982,20210719,1
982,20210721,1
982,20210723,1
982,20210724,1
982,20210726,1
982,20210728,1
982,20210730,1
982,20210731,1
982,20210802,1
982,20210804,1
982,20210806,1
982,20210807,1
983,20210315,1
983,20210317,1
983,20210319,1
983,20210322,1
983,20210324,1
983,20210326,1
983,20210329,1
983,20210331,1
983,20210402,1
983,20210406,1
983,20210408,1
983,20210409,1
983,20210412,1
983,20210413,1
983,20210415,1
983,20210416,1
983,20210419,1
983,20210420,1
983,20210422,1
983,20210423,1
983,20210426,1
983,20210429,1
983,20210430,1
983,20210503,1
983,20210504,1
983,20210506,1
983,20210507,1
983,20210510,1
983,20210511,1
983,20210514,1
983,20210517,1
983,20210518,1
983,20210520,1
983,20210521,1
983,20210525,1
983,20210527,1
983,20210528,1
983,20210531,1
983,20210601,1
983,20210603,1
983,20210604,1
983,20210607,1
983,20210608,1
983,20210610,1
983,20210611,1
983,20210614,1
983,20210615,1
983,20210617,1
983,20210618,1
983,20210621,1
983,20210622,1
983,20210624,1
983,20210625,1
983,20210628,1
983,20210629,1
983,20210701,1
983,20210702,1
983,20210705,1
983,20210706,1
983,20210708,1
983,20210709,1
983,20210712,1
983,20210713,1
983,20210715,1
983,20210716,1
983,20210719,1
983,20210720,1
983,20210722,1
983,20210723,1
983,20210726,1
983,20210727,1
983,20210729,1
983,20210730,1
983,20210802,1
983,20210803,1
983,20210805,1
983,20210806,1
984,20210315,1
984,20210317,1
984,20210319,1
984,20210322,1
984,20210324,1
984,20210326,1
984,20210329,1
984,20210331,1
984,20210402,1
984,20210405,1
984,20210407,1
984,20210409,1
984,20210410,1
984,20210411,1
984,20210412,1
984,20210414,1
984,20210416,1
984,20210417,1
984,20210418,1
984,20210419,1
984,20210421,1
984,20210423,1
984,20210424,1
984,20210425,1
984,20210426,1
984,20210427,1
984,20210428,1
984,20210430,1
984,20210501,1
984,20210502,1
984,20210503,1
984,20210505,1
984,20210507,1
984,20210508,1
984,20210509,1
984,20210510,1
984,20210512,1
984,20210513,1
984,20210514,1
984,20210515,1
984,20210516,1
984,20210517,1
984,20210519,1
984,20210521,1
984,20210522,1
984,20210523,1
984,20210524,1
984,20210526,1
984,20210528,1
984,20210529,1
984,20210530,1
984,20210531,1
984,20210602,1
984,20210604,1
984,20210605,1
984,20210606,1
984,20210607,1
984,20210609,1
984,20210611,1
984,20210612,1
984,20210613,1
984,20210614,1
984,20210616,1
984,20210618,1
984,20210619,1
984,20210620,1
984,20210621,1
984,20210623,1
984,20210625,1
984,20210626,1
984,20210627,1
984,20210628,1
984,20210630,1
984,20210702,1
984,20210703,1
984,20210704,1
984,20210705,1
984,20210707,1
984,20210709,1
984,20210710,1
984,20210711,1
984,20210712,1
984,20210714,1
984,20210716,1
984,20210717,1
984,20210718,1
984,20210719,1
984,20210721,1
984,20210723,1
984,20210724,1
984,20210725,1
984,20210726,1
984,20210728,1
984,20210730,1
984,20210731,1
984,20210801,1
984,20210802,1
984,20210804,1
984,20210806,1
984,20210807,1
984,20210808,1
985,20210315,1
985,20210317,1
985,20210319,1
985,20210322,1
985,20210324,1
985,20210326,1
985,20210329,1
985,20210330,1
985,20210331,1
985,20210409,1
985,20210416,1
985,20210423,1
985,20210430,1
985,20210507,1
985,20210514,1
985,20210521,1
985,20210528,1
985,20210604,1
985,20210611,1
985,20210618,1
985,20210625,1
985,20210702,1
985,20210709,1
985,20210716,1
985,20210723,1
985,20210730,1
985,20210806,1
986,20210315,1
986,20210317,1
986,20210319,1
986,20210322,1
986,20210324,1
986,20210326,1
986,20210328,1
986,20210329,1
986,20210331,1
986,20210405,1
986,20210407,1
986,20210409,1
986,20210410,1
986,20210411,1
986,20210412,1
986,20210414,1
986,20210416,1
986,20210417,1
986,20210418,1
986,20210419,1
986,20210421,1
986,20210423,1
986,20210424,1
986,20210425,1
986,20210426,1
986,20210427,1
986,20210428,1
986,20210430,1
986,20210501,1
986,20210502,1
986,20210503,1
986,20210505,1
986,20210507,1
986,20210508,1
986,20210509,1
986,20210510,1
986,20210512,1
986,20210513,1
986,20210514,1
986,20210515,1
986,20210516,1
986,20210517,1
986,20210519,1
986,20210521,1
986,20210522,1
986,20210523,1
986,20210524,1
986,20210526,1
986,20210528,1
986,20210529,1
986,20210530,1
986,20210531,1
986,20210602,1
986,20210604,1
986,20210605,1
986,20210606,1
986,20210607,1
986,20210609,1
986,20210611,1
986,20210612,1
986,20210613,1
986,20210614,1
986,20210616,1
986,20210618,1
986,20210619,1
986,20210620,1
986,20210621,1
986,20210623,1
986,20210625,1
986,20210626,1
986,20210627,1
986,20210628,1
986,20210630,1
986,20210702,1
986,20210703,1
986,20210704,1
986,20210705,1
986,20210707,1
986,20210709,1
986,20210710,1
986,20210711,1
986,20210712,1
986,20210714,1
986,20210716,1
986,20210717,1
986,20210718,1
986,20210719,1
986,20210721,1
986,20210723,1
986,20210724,1
986,20210725,1
986,20210726,1
986,20210728,1
986,20210730,1
986,20210731,1
986,20210801,1
986,20210802,1
986,20210804,1
986,20210806,1
986,20210807,1
986,20210808,1
987,20210315,1
987,20210317,1
987,20210319,1
987,20210322,1
987,20210324,1
987,20210326,1
987,20210328,1
987,20210329,1
987,20210331,1
987,20210402,1
987,20210405,1
987,20210407,1
987,20210409,1
987,20210410,1
987,20210411,1
987,20210412,1
987,20210414,1
987,20210416,1
987,20210417,1
987,20210418,1
987,20210419,1
987,20210421,1
987,20210423,1
987,20210424,1
